stage,stage_group,dataset,alpha,num_clients,seed,method,round,train_loss,test_accuracy,CR,CA,DI,N_eff,cos_delta_corrected_vs_base,rel_delta_change,corrected_delta_norm,base_delta_norm,graph_density,mean_degree,max_degree,min_degree,connected_components,positive_edge_count,negative_edge_count,signed_edge_ratio,graph_source,graph_mode,graph_preset,operator_type,lambda,clip_threshold,cap_threshold,client_contribution_weights,max_contribution,contribution_entropy,top1_client_id_by_contribution,top3_contribution_mass,status,result_path
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,4,0.37401124791421825,0.675,0.24210526315789474,0.423226374767008,0.14308993722825986,11.754962702084004,0.9998368822359522,0.020117350492664905,0.7686009067741982,0.7755991978746889,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004713653467131156,0.008907331996393495,0.07802613744839133,0.07863450861417987,0.007809468791937325,0.10411378315301467,0.008312188841503277,0.016641318045938304,0.10085831614667137,0.06405317492066435,0.039134061755948475,0.11613490164402582,0.013114761529490444,0.07098869203443552,0.007159312382431592,0.050996563819838005,0.0984084203816504,0.02412088495484233,0.05844373455464554,0.049428785515781885]",0.14308993722825986,2.598814608133358,11,0.3522934883475921,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,5,0.3648624845011696,0.7352,0.3263157894736842,0.5177842067217516,0.13402153258695318,11.919693785641744,0.9998116609100406,0.021546876128618116,0.5127699280021641,0.5177136642003249,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004706888957063772,0.008896056766804716,0.07620264331306884,0.08031607193434329,0.007823537834979017,0.1045417403922138,0.008305893115464355,0.016606360479000253,0.09914179384642251,0.06309490284686296,0.03944998834703304,0.11740793810689745,0.013102728777104018,0.07105185770009122,0.007161640607654547,0.050641341136826695,0.09866787628937018,0.024004958104946985,0.05816418673401945,0.05071159470874818]",0.13402153258695318,2.6118056270955607,11,0.3550055512721113,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,6,0.33875063418720064,0.6485,0.3473684210526316,0.5463068692056429,0.13879234098073323,11.894673015915302,0.9997494513270699,0.023392353259528178,0.44986881267277246,0.4530607275419649,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004710078153256524,0.008892336635398743,0.07638702450675029,0.0789546723008492,0.00782577164205632,0.1044709233183706,0.008307146688841492,0.01659666909955933,0.0997759982091923,0.06347564782240828,0.03937535200970175,0.11675724413110429,0.01309425236038371,0.07123590453844911,0.007161200423392049,0.05054881411759978,0.09874823716359481,0.02405438821993749,0.05865235285664785,0.050975985801421105]",0.13879234098073323,2.614238112078489,11,0.3542632279232564,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,7,0.31151056144252987,0.7011,0.28421052631578947,0.5283633730814203,0.14044691689804248,11.678107785205956,0.9997495972420439,0.023701889703920332,0.4870114366092078,0.4909701317285526,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004715787120350447,0.008899639593911702,0.07699008066433018,0.07892955547528423,0.007824530796357696,0.10153473783231473,0.008310242571781014,0.016608609457903996,0.10132831098553972,0.06398985134876409,0.03940136138313909,0.11664003494073297,0.013103067923435935,0.07065715804348821,0.007165483720939617,0.05086300580316696,0.0989507485726098,0.024132570321792418,0.05910670346932298,0.05084851997374832]",0.14044691689804248,2.605392334575317,11,0.36690820027155757,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,8,0.2690315322010436,0.7362,0.3631578947368421,0.5544097437264797,0.1464479189847809,11.598341995305235,0.9997019615508048,0.02684810882131095,0.42067491855932754,0.4255564348509263,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004716454929294917,0.008896328039790045,0.0770889017254416,0.07842341822943139,0.007821562902189574,0.10219763218356406,0.008312279817373314,0.016551967809942652,0.10079268067176625,0.06444734393490859,0.03959834959453449,0.11577465801200573,0.01307917701056456,0.07112263890458459,0.0071675719384632795,0.05096585588707769,0.09947173253665444,0.024121016028525524,0.05889465717650312,0.050555772666298335]",0.1464479189847809,2.6045513985786206,11,0.37218232814621277,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,9,0.24583137546616501,0.769,0.43157894736842106,0.5858347993671121,0.15773073672148802,11.391662267369872,0.9995365615728451,0.03550062127294131,0.35426510451282023,0.3610267881487526,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004716359570494494,0.008886056684506323,0.07858171075058065,0.07694238544139177,0.007810147985039238,0.1032675852149077,0.008323120926308592,0.016464890900856823,0.10120948132093535,0.06472851617093897,0.0397881410425336,0.1141405068315105,0.01305034876270552,0.07079961886926607,0.007165042369128587,0.050817280058569475,0.09937480513888229,0.02403757829641866,0.05866513464518227,0.0512312890187573]",0.15773073672148802,2.6021029807859257,11,0.3729177080666752,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,10,0.23216584891861808,0.7518,0.47368421052631576,0.6259331385771052,0.15618940841157872,11.35561326586348,0.999412062813255,0.039891099298004995,0.31607065898358677,0.322843398076038,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004719912484688036,0.008889471413063368,0.07751985026975067,0.07904240020887059,0.007821294080259807,0.10142919195005777,0.008315737614975715,0.016555053018087223,0.10072733724601089,0.0645754122328262,0.03958442458869738,0.11445504554666881,0.013089147536428642,0.07081406821326365,0.0071707941549290785,0.05105857625979417,0.10008703827843908,0.024130450406677766,0.05922171585691239,0.050793078638512484]",0.15618940841157872,2.599997698967374,11,0.39040244898856813,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,11,0.22848369614679925,0.8083,0.4421052631578947,0.6067524048786602,0.14091672224563243,11.43980737101168,0.9996185221026815,0.03172919389026736,0.3491998695702627,0.35487783839963677,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004717601601093087,0.00888068327488601,0.07663938082415787,0.07939842545526185,0.007835728901121265,0.10038017661220087,0.00830251231327667,0.01663976030420335,0.10072801616332669,0.06454872483297042,0.039381392644865905,0.11664417046463121,0.013123770138420915,0.07062718283713676,0.007171548483085881,0.05132307481829708,0.09997812518115662,0.024113494348050726,0.059260871900384066,0.05030535890038667]",0.14091672224563243,2.593664120287331,11,0.3829690670755805,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,12,0.21928373275010107,0.8136,0.5052631578947369,0.6840220069314906,0.13981115621361712,11.857525172676707,0.9994438715320189,0.034392895191524164,0.2518611989197202,0.25414282825199075,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004712365957805821,0.008878427226545223,0.07675877633763571,0.0782160335156173,0.007830081910459022,0.10428937518851175,0.008306202998987558,0.01657755129314407,0.10024955640375235,0.06416707289043234,0.03938566443629544,0.11662406952144767,0.01308919318715015,0.07043539025608717,0.007164663404139256,0.05092613677470676,0.09867766141943271,0.023994549012497986,0.05858359782856404,0.0511336304357025]",0.13981115621361712,2.613863530392591,11,0.3520663632218113,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,13,0.22286418296240118,0.7856,0.5052631578947369,0.6901617929222061,0.14975386625772222,11.843927566304554,0.9991483908758317,0.042701076919316884,0.23958495270239824,0.24245723745448777,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004711105954621005,0.008876737746527266,0.07726116721729395,0.07777755089314368,0.007822083806100742,0.10553249137337065,0.008311730611070324,0.016484761575349068,0.10063175656963178,0.06404466269400452,0.03945934148782137,0.11513418615773763,0.013042369818464057,0.07067285588189007,0.007162646656721586,0.05067686921455881,0.0985580455796438,0.02399145303110289,0.05859128119227491,0.05125690253758731]",0.14975386625772222,2.6200790505981013,11,0.3592908212060032,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,14,0.21686083408155418,0.7914,0.5157894736842106,0.6913971513232071,0.15555845925193276,11.82023189297757,0.99908011201033,0.04624105434681203,0.23599070860907892,0.24037033588548845,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004712981477237732,0.008873963174903136,0.07743177510468013,0.07852573017051302,0.007818254695972802,0.1041264723109735,0.008309749163126604,0.016438099570784282,0.10082182344210801,0.06412808234521782,0.03945755281176061,0.11429942368904457,0.013025473144400786,0.07084551040762073,0.007164010274063775,0.050738266142809484,0.09943125598188551,0.02406923414236887,0.05904039272172016,0.05074194922772366]",0.15555845925193276,2.624287962477736,11,0.3630714379472929,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,15,0.20019288219007123,0.8379,0.531578947368421,0.6950382588974305,0.150473863395571,11.656444216962033,0.9992227554731452,0.044685056254513356,0.23182184003468048,0.23699344114522816,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004715414890873721,0.008880736360041733,0.07725795640182881,0.07880168016960529,0.007821053806572588,0.10138760763027116,0.008306655923912165,0.016482005210365136,0.10106363150925612,0.0643608130405486,0.0394091785410968,0.11512669906884844,0.013055921959301334,0.0712130026350901,0.007166619710939082,0.05089949378172622,0.10039675939065829,0.024108026973501565,0.05912927253266835,0.05041747046180919]",0.150473863395571,2.6142970360630864,11,0.3797755558739536,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,16,0.18721145529438735,0.837,0.5473684210526316,0.7310586737878186,0.14109435719583757,11.687279692093064,0.9991643401175445,0.04288951081144114,0.19533554310240475,0.19807519648791963,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004713969460025919,0.008887449907536517,0.07724225301573162,0.07767892067138811,0.007824818983634631,0.10158795949377057,0.008306686849669337,0.01658892470427912,0.10128289803537723,0.06457770498534436,0.03942687419983806,0.11648890241821483,0.013097390299385113,0.07099968452536,0.007164096858806233,0.05092548707549012,0.09995279849312688,0.024003124392567115,0.058511844910214585,0.050738210719154374]",0.14109435719583757,2.6072594441169565,11,0.3666772919231678,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,17,0.19056711501952234,0.8203,0.5105263157894737,0.7138967573401422,0.14487044148266595,11.771332120369397,0.9991933920135252,0.04109219744897752,0.20607185019439386,0.20805347628829468,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004710784923154731,0.008876658204821744,0.07717336755609298,0.07771534362363283,0.00782551664388289,0.1034944564947372,0.008306108395098311,0.016585514050818807,0.10137785612598159,0.06460779329386872,0.039495715077194155,0.11589776258650822,0.013089183581575504,0.07045705140595931,0.007158981295980865,0.05103269461509475,0.09903537340992503,0.023944761639571918,0.058178415695295076,0.05103666137972025]",0.14487044148266595,2.614145277121545,11,0.353197544537453,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,18,0.19426467179562476,0.8197,0.5052631578947369,0.7221677917529299,0.1547393873380121,11.773129198671185,0.9988221945323845,0.05198939514579345,0.1973116214985636,0.2013077017354846,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004710620359971813,0.00886708256769186,0.07711570983408061,0.07873214441786024,0.007825279944075784,0.10468201054602853,0.008305463165215934,0.016514077838679784,0.10170096888025465,0.06442655349507784,0.03948697366552531,0.11444429026730545,0.013052713487549963,0.07015587865395069,0.007159545773427284,0.05104528782721207,0.09815760683676641,0.02401107527507978,0.05864959048399125,0.050957126679169615]",0.1547393873380121,2.6229879650065966,11,0.3592453183712748,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,19,0.18529788455327972,0.84,0.5210526315789473,0.7480941065275966,0.15067780081214655,11.879073072669373,0.9987769437755591,0.051655528770334934,0.17609224167575327,0.1789880709968981,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004712409709153346,0.008869741409010095,0.07705809412470901,0.07892356365632291,0.00782155253655455,0.10345369112132106,0.00830492390439628,0.016462689698259533,0.10159526508982433,0.06428019926838936,0.03939668166790984,0.11500996757021939,0.013035128795973643,0.07037368709869352,0.007163284787870769,0.050873509450776455,0.09876350816851648,0.02408332561477626,0.05913825173518156,0.050680524591056694]",0.15067780081214655,2.625727524738225,11,0.35704084589572715,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,20,0.17273974116695703,0.8535,0.5631578947368421,0.7535128013538391,0.1403037992168127,11.936840744048967,0.9991072168120437,0.042952542443659286,0.1687300723357408,0.17020207058327805,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004712940351525039,0.008875985074432009,0.07706614666540634,0.0780400244795952,0.007821417777688388,0.10235138721171927,0.008305357885181726,0.01649030169792854,0.10143531681441444,0.06420167789073379,0.03937607267755973,0.11650718534665497,0.013053443959711922,0.07066862134175503,0.007164725644785827,0.050659848640531344,0.0993363383396307,0.024054623548594434,0.05901661222303526,0.05086197242803123]",0.1403037992168127,2.6218344574174512,11,0.3569523987171548,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,n_eff_aware_weighting,1,1.2673162268786942,0.3387,0.18947368421052632,0.44800258991163655,0.10862815458447633,14.121728366249059,0.9906754637556233,0.29920487658418926,0.807958634982585,1.1155187702345126,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.03675787082302428,0.03189148444742821,0.05262466630015272,0.060116451750925455,0.04014138624572518,0.06662994559504014,0.04617371562090965,0.03552169267051736,0.0641578793563414,0.052749644274268745,0.04701215598481465,0.06411504670084836,0.037921593041905566,0.05894221306182757,0.047035123725137566,0.04564876167476339,0.06103202732226469,0.040888627105480836,0.054258790852718,0.056380923445696354]",0.10862815458447633,2.7608644344450513,11,0.2909865219239145,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_n_eff_aware_weighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
